driver,n_subjects,noise_scaling,response,model_name,prop_converged,prop_singular,n_fits
rho,34,1,simulated_log10,phot,1,0,1000
rho,34,1,simulated_log10,rho,1,0,1000
rho,34,2,simulated_log10,mel,1,0,1000
rho,34,2,simulated_log10,phot,1,0,1000
rho,34,2,simulated_log10,rho,1,0,1000
rho,34,4,simulated_log10,mel,1,0,1000
rho,34,4,simulated_log10,phot,1,0,1000
rho,34,4,simulated_log10,rho,1,0,1000
rho,34,6,simulated_log10,mel,1,0,1000
rho,34,6,simulated_log10,phot,1,0.001,1000
rho,34,6,simulated_log10,rho,1,0,1000
rho,34,8,simulated_log10,mel,1,0.002,1000
rho,34,8,simulated_log10,phot,1,0.014,1000
rho,34,8,simulated_log10,rho,1,0.002,1000
rho,34,10,simulated_log10,mel,1,0.02,1000
rho,34,10,simulated_log10,phot,1,0.053,1000
rho,34,10,simulated_log10,rho,1,0.017,1000
rho,35,0.5,simulated_log10,mel,1,0,1000
rho,35,0.5,simulated_log10,phot,1,0,1000
rho,35,0.5,simulated_log10,rho,1,0,1000
rho,35,1,simulated_log10,mel,1,0,1000
rho,35,1,simulated_log10,phot,1,0,1000
rho,35,1,simulated_log10,rho,1,0,1000
rho,35,2,simulated_log10,mel,1,0,1000
rho,35,2,simulated_log10,phot,1,0,1000
rho,35,2,simulated_log10,rho,1,0,1000
rho,35,4,simulated_log10,mel,1,0,1000
rho,35,4,simulated_log10,phot,1,0,1000
rho,35,4,simulated_log10,rho,1,0,1000
rho,35,6,simulated_log10,mel,1,0,1000
rho,35,6,simulated_log10,phot,1,0,1000
rho,35,6,simulated_log10,rho,1,0,1000
rho,35,8,simulated_log10,mel,1,0.003,1000
rho,35,8,simulated_log10,phot,1,0.015,1000
rho,35,8,simulated_log10,rho,1,0.002,1000
rho,35,10,simulated_log10,mel,1,0.019,1000
rho,35,10,simulated_log10,phot,1,0.056,1000
rho,35,10,simulated_log10,rho,1,0.016,1000
rho,36,0.5,simulated_log10,mel,1,0,1000
rho,36,0.5,simulated_log10,phot,1,0,1000
rho,36,0.5,simulated_log10,rho,1,0,1000
rho,36,1,simulated_log10,mel,1,0,1000
rho,36,1,simulated_log10,phot,1,0,1000
rho,36,1,simulated_log10,rho,1,0,1000
rho,36,2,simulated_log10,mel,1,0,1000
rho,36,2,simulated_log10,phot,1,0,1000
rho,36,2,simulated_log10,rho,1,0,1000
rho,36,4,simulated_log10,mel,1,0,1000
rho,36,4,simulated_log10,phot,1,0,1000
rho,36,4,simulated_log10,rho,1,0,1000
rho,36,6,simulated_log10,mel,1,0,1000
rho,36,6,simulated_log10,phot,1,0,1000
rho,36,6,simulated_log10,rho,1,0,1000
rho,36,8,simulated_log10,mel,1,0.003,1000
rho,36,8,simulated_log10,phot,1,0.011,1000
rho,36,8,simulated_log10,rho,1,0.003,1000
rho,36,10,simulated_log10,mel,1,0.023,1000
rho,36,10,simulated_log10,phot,1,0.061,1000
rho,36,10,simulated_log10,rho,1,0.019,1000
rho,37,0.5,simulated_log10,mel,1,0,1000
rho,37,0.5,simulated_log10,phot,1,0,1000
rho,37,0.5,simulated_log10,rho,1,0,1000
rho,37,1,simulated_log10,mel,1,0,1000
rho,37,1,simulated_log10,phot,1,0,1000
rho,37,1,simulated_log10,rho,1,0,1000
rho,37,2,simulated_log10,mel,1,0,1000
rho,37,2,simulated_log10,phot,1,0,1000
rho,37,2,simulated_log10,rho,1,0,1000
rho,37,4,simulated_log10,mel,1,0,1000
rho,37,4,simulated_log10,phot,1,0,1000
rho,37,4,simulated_log10,rho,1,0,1000
rho,37,6,simulated_log10,mel,1,0,1000
rho,37,6,simulated_log10,phot,1,0,1000
rho,37,6,simulated_log10,rho,1,0,1000
rho,37,8,simulated_log10,mel,1,0.002,1000
rho,37,8,simulated_log10,phot,1,0.017,1000
rho,37,8,simulated_log10,rho,1,0.001,1000
rho,37,10,simulated_log10,mel,1,0.015,1000
rho,37,10,simulated_log10,phot,1,0.042,1000
rho,37,10,simulated_log10,rho,1,0.012,1000
rho,38,0.5,simulated_log10,mel,1,0,1000
rho,38,0.5,simulated_log10,phot,1,0,1000
rho,38,0.5,simulated_log10,rho,1,0,1000
rho,38,1,simulated_log10,mel,1,0,1000
rho,38,1,simulated_log10,phot,1,0,1000
rho,38,1,simulated_log10,rho,1,0,1000
rho,38,2,simulated_log10,mel,1,0,1000
rho,38,2,simulated_log10,phot,1,0,1000
rho,38,2,simulated_log10,rho,1,0,1000
rho,38,4,simulated_log10,mel,1,0,1000
rho,38,4,simulated_log10,phot,1,0,1000
rho,38,4,simulated_log10,rho,1,0,1000
rho,38,6,simulated_log10,mel,1,0,1000
rho,38,6,simulated_log10,phot,1,0,1000
rho,38,6,simulated_log10,rho,1,0,1000
rho,38,8,simulated_log10,mel,1,0.002,1000
rho,38,8,simulated_log10,phot,1,0.008,1000
rho,38,8,simulated_log10,rho,1,0.002,1000
rho,38,10,simulated_log10,mel,1,0.011,1000
rho,38,10,simulated_log10,phot,1,0.046,1000
rho,38,10,simulated_log10,rho,1,0.009,1000
rho,39,0.5,simulated_log10,mel,1,0,1000
rho,39,0.5,simulated_log10,phot,1,0,1000
rho,39,0.5,simulated_log10,rho,1,0,1000
rho,39,1,simulated_log10,mel,1,0,1000
rho,39,1,simulated_log10,phot,1,0,1000
rho,39,1,simulated_log10,rho,1,0,1000
rho,39,2,simulated_log10,mel,1,0,1000
rho,39,2,simulated_log10,phot,1,0,1000
rho,39,2,simulated_log10,rho,1,0,1000
rho,39,4,simulated_log10,mel,1,0,1000
rho,39,4,simulated_log10,phot,1,0,1000
rho,39,4,simulated_log10,rho,1,0,1000
rho,39,6,simulated_log10,mel,1,0,1000
rho,39,6,simulated_log10,phot,1,0,1000
rho,39,6,simulated_log10,rho,1,0,1000
rho,39,8,simulated_log10,mel,1,0.001,1000
rho,39,8,simulated_log10,phot,1,0.004,1000
rho,39,8,simulated_log10,rho,1,0.001,1000
rho,39,10,simulated_log10,mel,1,0.014,1000
rho,39,10,simulated_log10,phot,1,0.042,1000
rho,39,10,simulated_log10,rho,1,0.014,1000
rho,40,0.5,simulated_log10,mel,1,0,1000
rho,40,0.5,simulated_log10,phot,1,0,1000
rho,40,0.5,simulated_log10,rho,1,0,1000
rho,40,1,simulated_log10,mel,1,0,1000
rho,40,1,simulated_log10,phot,1,0,1000
rho,40,1,simulated_log10,rho,1,0,1000
rho,40,2,simulated_log10,mel,1,0,1000
rho,40,2,simulated_log10,phot,1,0,1000
rho,40,2,simulated_log10,rho,1,0,1000
rho,40,4,simulated_log10,mel,1,0,1000
rho,40,4,simulated_log10,phot,1,0,1000
rho,40,4,simulated_log10,rho,1,0,1000
rho,40,6,simulated_log10,mel,1,0,1000
rho,40,6,simulated_log10,phot,1,0.001,1000
rho,40,6,simulated_log10,rho,1,0,1000
rho,40,8,simulated_log10,mel,1,0,1000
rho,40,8,simulated_log10,phot,1,0.007,1000
rho,40,8,simulated_log10,rho,1,0,1000
rho,40,10,simulated_log10,mel,1,0.017,1000
rho,40,10,simulated_log10,phot,1,0.044,1000
rho,40,10,simulated_log10,rho,1,0.015,1000
rho,41,0.5,simulated_log10,mel,1,0,1000
rho,41,0.5,simulated_log10,phot,1,0,1000
rho,41,0.5,simulated_log10,rho,1,0,1000
rho,41,1,simulated_log10,mel,1,0,1000
rho,41,1,simulated_log10,phot,1,0,1000
rho,41,1,simulated_log10,rho,1,0,1000
rho,41,2,simulated_log10,mel,1,0,1000
rho,41,2,simulated_log10,phot,1,0,1000
rho,41,2,simulated_log10,rho,1,0,1000
rho,41,4,simulated_log10,mel,1,0,1000
rho,41,4,simulated_log10,phot,1,0,1000
rho,41,4,simulated_log10,rho,1,0,1000
rho,41,6,simulated_log10,mel,1,0,1000
rho,41,6,simulated_log10,phot,1,0,1000
rho,41,6,simulated_log10,rho,1,0,1000
rho,41,8,simulated_log10,mel,1,0.002,1000
rho,41,8,simulated_log10,phot,1,0.006,1000
rho,41,8,simulated_log10,rho,1,0.002,1000
rho,41,10,simulated_log10,mel,1,0.021,1000
rho,41,10,simulated_log10,phot,1,0.045,1000
rho,41,10,simulated_log10,rho,1,0.02,1000
rho,42,0.5,simulated_log10,mel,1,0,1000
rho,42,0.5,simulated_log10,phot,1,0,1000
rho,42,0.5,simulated_log10,rho,1,0,1000
rho,42,1,simulated_log10,mel,1,0,1000
rho,42,1,simulated_log10,phot,1,0,1000
rho,42,1,simulated_log10,rho,1,0,1000
rho,42,2,simulated_log10,mel,1,0,1000
rho,42,2,simulated_log10,phot,1,0,1000
rho,42,2,simulated_log10,rho,1,0,1000
rho,42,4,simulated_log10,mel,1,0,1000
rho,42,4,simulated_log10,phot,1,0,1000
rho,42,4,simulated_log10,rho,1,0,1000
rho,42,6,simulated_log10,mel,1,0,1000
rho,42,6,simulated_log10,phot,1,0,1000
rho,42,6,simulated_log10,rho,1,0,1000
rho,42,8,simulated_log10,mel,1,0,1000
rho,42,8,simulated_log10,phot,1,0.007,1000
rho,42,8,simulated_log10,rho,1,0,1000
rho,42,10,simulated_log10,mel,1,0.014,1000
rho,42,10,simulated_log10,phot,1,0.046,1000
rho,42,10,simulated_log10,rho,1,0.009,1000
rho,43,0.5,simulated_log10,mel,1,0,1000
rho,43,0.5,simulated_log10,phot,1,0,1000
rho,43,0.5,simulated_log10,rho,1,0,1000
rho,43,1,simulated_log10,mel,1,0,1000
rho,43,1,simulated_log10,phot,1,0,1000
rho,43,1,simulated_log10,rho,1,0,1000
rho,43,2,simulated_log10,mel,1,0,1000
rho,43,2,simulated_log10,phot,1,0,1000
rho,43,2,simulated_log10,rho,1,0,1000
rho,43,4,simulated_log10,mel,1,0,1000
rho,43,4,simulated_log10,phot,1,0,1000
rho,43,4,simulated_log10,rho,1,0,1000
rho,43,6,simulated_log10,mel,1,0,1000
rho,43,6,simulated_log10,phot,1,0,1000
rho,43,6,simulated_log10,rho,1,0,1000
rho,43,8,simulated_log10,mel,1,0.003,1000
rho,43,8,simulated_log10,phot,1,0.007,1000
rho,43,8,simulated_log10,rho,1,0.002,1000
rho,43,10,simulated_log10,mel,0.999,0.009,1000
rho,43,10,simulated_log10,phot,1,0.023,1000
rho,43,10,simulated_log10,rho,1,0.008,1000
rho,44,0.5,simulated_log10,mel,1,0,1000
rho,44,0.5,simulated_log10,phot,1,0,1000
rho,44,0.5,simulated_log10,rho,1,0,1000
rho,44,1,simulated_log10,mel,1,0,1000
rho,44,1,simulated_log10,phot,1,0,1000
rho,44,1,simulated_log10,rho,1,0,1000
rho,44,2,simulated_log10,mel,1,0,1000
rho,44,2,simulated_log10,phot,1,0,1000
rho,44,2,simulated_log10,rho,1,0,1000
rho,44,4,simulated_log10,mel,1,0,1000
rho,44,4,simulated_log10,phot,1,0,1000
rho,44,4,simulated_log10,rho,1,0,1000
rho,44,6,simulated_log10,mel,1,0,1000
rho,44,6,simulated_log10,phot,1,0,1000
rho,44,6,simulated_log10,rho,1,0,1000
rho,44,8,simulated_log10,mel,1,0,1000
rho,44,8,simulated_log10,phot,1,0.003,1000
rho,44,8,simulated_log10,rho,1,0,1000
rho,44,10,simulated_log10,mel,1,0.011,1000
rho,44,10,simulated_log10,phot,1,0.033,1000
rho,44,10,simulated_log10,rho,1,0.009,1000
rho,45,0.5,simulated_log10,mel,1,0,1000
rho,45,0.5,simulated_log10,phot,1,0,1000
rho,45,0.5,simulated_log10,rho,1,0,1000
rho,45,1,simulated_log10,mel,1,0,1000
rho,45,1,simulated_log10,phot,1,0,1000
rho,45,1,simulated_log10,rho,1,0,1000
rho,45,2,simulated_log10,mel,1,0,1000
rho,45,2,simulated_log10,phot,1,0,1000
rho,45,2,simulated_log10,rho,1,0,1000
rho,45,4,simulated_log10,mel,1,0,1000
rho,45,4,simulated_log10,phot,1,0,1000
rho,45,4,simulated_log10,rho,1,0,1000
rho,45,6,simulated_log10,mel,1,0,1000
rho,45,6,simulated_log10,phot,1,0.001,1000
rho,45,6,simulated_log10,rho,1,0,1000
rho,45,8,simulated_log10,mel,1,0.003,1000
rho,45,8,simulated_log10,phot,1,0.003,1000
rho,45,8,simulated_log10,rho,1,0.003,1000
rho,45,10,simulated_log10,mel,1,0.007,1000
rho,45,10,simulated_log10,phot,1,0.023,1000
rho,45,10,simulated_log10,rho,1,0.006,1000
rho,46,0.5,simulated_log10,mel,1,0,1000
rho,46,0.5,simulated_log10,phot,1,0,1000
rho,46,0.5,simulated_log10,rho,1,0,1000
rho,46,1,simulated_log10,mel,1,0,1000
rho,46,1,simulated_log10,phot,1,0,1000
rho,46,1,simulated_log10,rho,1,0,1000
rho,46,2,simulated_log10,mel,1,0,1000
rho,46,2,simulated_log10,phot,1,0,1000
rho,46,2,simulated_log10,rho,1,0,1000
rho,46,4,simulated_log10,mel,1,0,1000
rho,46,4,simulated_log10,phot,1,0,1000
rho,46,4,simulated_log10,rho,1,0,1000
rho,46,6,simulated_log10,mel,1,0,1000
rho,46,6,simulated_log10,phot,1,0,1000
rho,46,6,simulated_log10,rho,1,0,1000
rho,46,8,simulated_log10,mel,1,0,1000
rho,46,8,simulated_log10,phot,1,0.004,1000
rho,46,8,simulated_log10,rho,1,0,1000
rho,46,10,simulated_log10,mel,1,0.009,1000
rho,46,10,simulated_log10,phot,1,0.038,1000
rho,46,10,simulated_log10,rho,1,0.007,1000
rho,47,0.5,simulated_log10,mel,1,0,1000
rho,47,0.5,simulated_log10,phot,1,0,1000
rho,47,0.5,simulated_log10,rho,1,0,1000
rho,47,1,simulated_log10,mel,1,0,1000
rho,47,1,simulated_log10,phot,1,0,1000
rho,47,1,simulated_log10,rho,1,0,1000
rho,47,2,simulated_log10,mel,1,0,1000
rho,47,2,simulated_log10,phot,1,0,1000
rho,47,2,simulated_log10,rho,1,0,1000
rho,47,4,simulated_log10,mel,1,0,1000
rho,47,4,simulated_log10,phot,1,0,1000
rho,47,4,simulated_log10,rho,1,0,1000
rho,47,6,simulated_log10,mel,1,0,1000
rho,47,6,simulated_log10,phot,1,0,1000
rho,47,6,simulated_log10,rho,1,0,1000
rho,47,8,simulated_log10,mel,1,0,1000
rho,47,8,simulated_log10,phot,1,0.003,1000
rho,47,8,simulated_log10,rho,1,0,1000
rho,47,10,simulated_log10,mel,1,0.01,1000
rho,47,10,simulated_log10,phot,1,0.03,1000
rho,47,10,simulated_log10,rho,0.999,0.01,1000
rho,48,0.5,simulated_log10,mel,1,0,1000
rho,48,0.5,simulated_log10,phot,1,0,1000
rho,48,0.5,simulated_log10,rho,1,0,1000
rho,48,1,simulated_log10,mel,1,0,1000
rho,48,1,simulated_log10,phot,1,0,1000
rho,48,1,simulated_log10,rho,1,0,1000
rho,48,2,simulated_log10,mel,1,0,1000
rho,48,2,simulated_log10,phot,1,0,1000
rho,48,2,simulated_log10,rho,1,0,1000
rho,48,4,simulated_log10,mel,1,0,1000
rho,48,4,simulated_log10,phot,1,0,1000
rho,48,4,simulated_log10,rho,1,0,1000
rho,48,6,simulated_log10,mel,1,0,1000
rho,48,6,simulated_log10,phot,1,0,1000
rho,48,6,simulated_log10,rho,1,0,1000
rho,48,8,simulated_log10,mel,1,0,1000
rho,48,8,simulated_log10,phot,1,0.003,1000
rho,48,8,simulated_log10,rho,1,0,1000
rho,48,10,simulated_log10,mel,1,0.008,1000
rho,48,10,simulated_log10,phot,1,0.026,1000
rho,48,10,simulated_log10,rho,1,0.005,1000
rho,49,0.5,simulated_log10,mel,1,0,1000
rho,49,0.5,simulated_log10,phot,1,0,1000
rho,49,0.5,simulated_log10,rho,1,0,1000
rho,49,1,simulated_log10,mel,1,0,1000
rho,49,1,simulated_log10,phot,1,0,1000
rho,49,1,simulated_log10,rho,1,0,1000
rho,49,2,simulated_log10,mel,1,0,1000
rho,49,2,simulated_log10,phot,1,0,1000
rho,49,2,simulated_log10,rho,1,0,1000
rho,49,4,simulated_log10,mel,1,0,1000
rho,49,4,simulated_log10,phot,1,0,1000
rho,49,4,simulated_log10,rho,1,0,1000
rho,49,6,simulated_log10,mel,1,0,1000
rho,49,6,simulated_log10,phot,1,0,1000
rho,49,6,simulated_log10,rho,1,0,1000
rho,49,8,simulated_log10,mel,1,0.001,1000
rho,49,8,simulated_log10,phot,1,0.005,1000
rho,49,8,simulated_log10,rho,1,0.001,1000
rho,49,10,simulated_log10,mel,1,0.007,1000
rho,49,10,simulated_log10,phot,1,0.027,1000
rho,49,10,simulated_log10,rho,1,0.004,1000
rho,50,0.5,simulated_log10,mel,1,0,1000
rho,50,0.5,simulated_log10,phot,1,0,1000
rho,50,0.5,simulated_log10,rho,1,0,1000
rho,50,1,simulated_log10,mel,1,0,1000
rho,50,1,simulated_log10,phot,1,0,1000
rho,50,1,simulated_log10,rho,1,0,1000
rho,50,2,simulated_log10,mel,1,0,1000
rho,50,2,simulated_log10,phot,1,0,1000
rho,50,2,simulated_log10,rho,1,0,1000
rho,50,4,simulated_log10,mel,1,0,1000
rho,50,4,simulated_log10,phot,1,0,1000
rho,50,4,simulated_log10,rho,1,0,1000
rho,50,6,simulated_log10,mel,1,0,1000
rho,50,6,simulated_log10,phot,1,0,1000
rho,50,6,simulated_log10,rho,1,0,1000
rho,50,8,simulated_log10,mel,1,0,1000
rho,50,8,simulated_log10,phot,1,0.003,1000
rho,50,8,simulated_log10,rho,1,0,1000
rho,50,10,simulated_log10,mel,1,0.008,1000
rho,50,10,simulated_log10,phot,1,0.026,1000
rho,50,10,simulated_log10,rho,1,0.004,1000
