driver,n_subjects,noise_scaling,response,mean_prop_floored,sd_prop_floored,median_prop_floored,min_prop_floored,max_prop_floored,mean_n_rows_before_discard,mean_n_rows_floored,mean_n_rows_after_discard
rho,16,1,simulated_log10,0.5181302083333333,0.03889451364317776,0.5164930555555556,0.3993055555555556,0.6336805555555556,2304,1193.772,1110.228
rho,16,2,simulated_log10,0.5155277777777778,0.04043607740637783,0.5134548611111112,0.3932291666666667,0.64453125,2304,1187.776,1116.224
rho,16,4,simulated_log10,0.5168315972222223,0.039484892501979965,0.5173611111111112,0.4162326388888889,0.6649305555555556,2304,1190.78,1113.22
rho,16,6,simulated_log10,0.51582421875,0.038308567925246687,0.5138888888888888,0.4088541666666667,0.6349826388888888,2304,1188.459,1115.541
rho,16,8,simulated_log10,0.5146571180555556,0.03823723253458115,0.5147569444444444,0.3910590277777778,0.6241319444444444,2304,1185.77,1118.23
rho,16,10,simulated_log10,0.5149227430555555,0.037913807556626794,0.5143229166666666,0.4049479166666667,0.6380208333333334,2304,1186.382,1117.618
rho,17,0.5,simulated_log10,0.5148390522875816,0.03754028755500152,0.514297385620915,0.38562091503267976,0.639297385620915,2448,1260.326,1187.674
rho,17,1,simulated_log10,0.5166764705882353,0.03834926829852539,0.5159313725490197,0.3815359477124183,0.6491013071895425,2448,1264.824,1183.176
rho,17,2,simulated_log10,0.5153778594771242,0.037458030758090836,0.5136846405228758,0.41217320261437906,0.6515522875816994,2448,1261.645,1186.355
rho,17,4,simulated_log10,0.5157834967320262,0.03881355063731719,0.5165441176470589,0.3888888888888889,0.6695261437908496,2448,1262.638,1185.362
rho,17,6,simulated_log10,0.5150449346405229,0.03859737046288103,0.5147058823529411,0.40645424836601307,0.6425653594771242,2448,1260.83,1187.17
rho,17,8,simulated_log10,0.5143182189542483,0.03810470044183286,0.514297385620915,0.4158496732026144,0.6241830065359477,2448,1259.051,1188.949
rho,17,10,simulated_log10,0.51625,0.038041566062284336,0.5147058823529411,0.40441176470588236,0.6650326797385621,2448,1263.78,1184.22
rho,18,0.5,simulated_log10,0.5163618827160494,0.03695599336948048,0.5179398148148149,0.4050925925925926,0.6385030864197531,2592,1338.41,1253.59
rho,18,1,simulated_log10,0.5164506172839506,0.0370638963736795,0.5165895061728395,0.3966049382716049,0.6820987654320988,2592,1338.64,1253.36
rho,18,2,simulated_log10,0.5160702160493827,0.03566581491914947,0.5162037037037037,0.4185956790123457,0.6265432098765432,2592,1337.654,1254.346
rho,18,4,simulated_log10,0.5166585648148149,0.03637630204993923,0.5142746913580247,0.3958333333333333,0.6257716049382716,2592,1339.179,1252.821
rho,18,6,simulated_log10,0.5163499228395062,0.03715626864896096,0.5146604938271605,0.41898148148148145,0.6589506172839507,2592,1338.379,1253.621
rho,18,8,simulated_log10,0.5162831790123457,0.03695456143917559,0.5165895061728395,0.41010802469135804,0.6277006172839507,2592,1338.206,1253.794
rho,18,10,simulated_log10,0.5159413580246913,0.037317613616142824,0.5142746913580247,0.39351851851851855,0.6261574074074074,2592,1337.32,1254.68
rho,19,0.5,simulated_log10,0.5154667397660818,0.03635021516201236,0.5157163742690059,0.3932748538011696,0.6323099415204678,2736,1410.317,1325.683
rho,19,1,simulated_log10,0.51428033625731,0.035161446986159216,0.5127923976608187,0.3826754385964912,0.6304824561403509,2736,1407.071,1328.929
rho,19,2,simulated_log10,0.5143658625730995,0.035992004442679665,0.5131578947368421,0.4144736842105263,0.6509502923976608,2736,1407.305,1328.695
rho,19,4,simulated_log10,0.5160398391812866,0.03618751935586036,0.5157163742690059,0.4027777777777778,0.6377923976608187,2736,1411.885,1324.115
rho,19,6,simulated_log10,0.5139813596491228,0.035876624162084245,0.5133406432748538,0.39400584795321636,0.6355994152046783,2736,1406.253,1329.747
rho,19,8,simulated_log10,0.5152200292397661,0.03589970874242312,0.5158991228070176,0.4057017543859649,0.6195175438596491,2736,1409.642,1326.358
rho,19,10,simulated_log10,0.5177668128654971,0.03627126783959722,0.516264619883041,0.40899122807017546,0.6502192982456141,2736,1416.61,1319.39
rho,20,0.5,simulated_log10,0.5146392361111111,0.03437620783471409,0.5149305555555556,0.3951388888888889,0.6291666666666667,2880,1482.161,1397.839
rho,20,1,simulated_log10,0.5158649305555556,0.03348221242366095,0.5151041666666667,0.39305555555555555,0.634375,2880,1485.691,1394.309
rho,20,2,simulated_log10,0.5157333333333334,0.03646196385999616,0.5135416666666667,0.41770833333333335,0.6371527777777778,2880,1485.312,1394.688
rho,20,4,simulated_log10,0.5153260416666666,0.03355271303177048,0.5138888888888888,0.40902777777777777,0.6447916666666667,2880,1484.139,1395.861
rho,20,6,simulated_log10,0.516365625,0.036362022490281094,0.5161458333333333,0.4,0.6479166666666667,2880,1487.133,1392.867
rho,20,8,simulated_log10,0.516121875,0.03576703415427984,0.5159722222222223,0.41215277777777776,0.6274305555555556,2880,1486.431,1393.569
rho,20,10,simulated_log10,0.5148986111111111,0.03478057106625308,0.5145833333333333,0.4197916666666667,0.6333333333333333,2880,1482.908,1397.092
rho,21,0.5,simulated_log10,0.5174775132275132,0.034016330941661815,0.5145502645502645,0.4044312169312169,0.6306216931216931,3024,1564.852,1459.148
rho,21,1,simulated_log10,0.5170704365079365,0.033413377938934556,0.5165343915343915,0.4183201058201058,0.6355820105820106,3024,1563.621,1460.379
rho,21,2,simulated_log10,0.5155757275132276,0.03491065929443162,0.515542328042328,0.4146825396825397,0.6607142857142857,3024,1559.101,1464.899
rho,21,4,simulated_log10,0.5155658068783069,0.034827306644708345,0.5160383597883598,0.39384920634920634,0.6550925925925926,3024,1559.071,1464.929
rho,21,6,simulated_log10,0.5170267857142857,0.03509747851334337,0.5163690476190477,0.41104497354497355,0.6335978835978836,3024,1563.489,1460.511
rho,21,8,simulated_log10,0.5169375,0.034637472607069064,0.5158730158730159,0.4166666666666667,0.6236772486772487,3024,1563.219,1460.781
rho,21,10,simulated_log10,0.5155535714285714,0.034854927619815276,0.5145502645502645,0.4087301587301587,0.6369047619047619,3024,1559.034,1464.966
rho,22,0.5,simulated_log10,0.5163718434343434,0.0331652186458891,0.515625,0.42613636363636365,0.6089015151515151,3168,1635.866,1532.134
rho,22,1,simulated_log10,0.5158652146464646,0.032669079393342085,0.5164141414141414,0.4081439393939394,0.6227904040404041,3168,1634.261,1533.739
rho,22,2,simulated_log10,0.5164324494949495,0.032735097625821455,0.5154671717171717,0.42487373737373735,0.632260101010101,3168,1636.058,1531.942
rho,22,4,simulated_log10,0.5151527777777778,0.03458175253700835,0.515625,0.38762626262626265,0.6524621212121212,3168,1632.004,1535.996
rho,22,6,simulated_log10,0.5167793560606061,0.03413904095881259,0.5164141414141414,0.4046717171717172,0.6272095959595959,3168,1637.157,1530.843
rho,22,8,simulated_log10,0.5167329545454545,0.033282882064043846,0.515625,0.4150883838383838,0.646780303030303,3168,1637.01,1530.99
rho,22,10,simulated_log10,0.5150050505050505,0.032869049424880385,0.514520202020202,0.4027777777777778,0.634469696969697,3168,1631.536,1536.464
rho,23,0.5,simulated_log10,0.5145999396135266,0.03219806687414615,0.5141908212560387,0.4181763285024155,0.6289251207729468,3312,1704.355,1607.645
rho,23,1,simulated_log10,0.5164091183574879,0.033005179789109745,0.5158514492753623,0.4097222222222222,0.6271135265700483,3312,1710.347,1601.653
rho,23,2,simulated_log10,0.515294384057971,0.032487335273629105,0.5129830917874396,0.41938405797101447,0.6047705314009661,3312,1706.655,1605.345
rho,23,4,simulated_log10,0.5145920893719806,0.03250044297199401,0.5160024154589372,0.4133454106280193,0.6126207729468599,3312,1704.329,1607.671
rho,23,6,simulated_log10,0.5139550120772947,0.033444985733842914,0.5141908212560387,0.4003623188405797,0.6099033816425121,3312,1702.219,1609.781
rho,23,8,simulated_log10,0.5143197463768115,0.03296307477342705,0.5129830917874396,0.42240338164251207,0.6582125603864735,3312,1703.427,1608.573
rho,23,10,simulated_log10,0.5164281400966183,0.033082333067628374,0.5163043478260869,0.41455314009661837,0.6210748792270532,3312,1710.41,1601.59
rho,24,0.5,simulated_log10,0.5175810185185186,0.031471294249347526,0.5167824074074074,0.4140625,0.6192129629629629,3456,1788.76,1667.24
rho,24,1,simulated_log10,0.5142714120370371,0.03119970715471478,0.513744212962963,0.421875,0.6119791666666666,3456,1777.322,1678.678
rho,24,2,simulated_log10,0.514416087962963,0.03234225833575097,0.5133101851851852,0.4050925925925926,0.6197916666666666,3456,1777.822,1678.178
rho,24,4,simulated_log10,0.5127262731481481,0.032313823693523216,0.5118634259259259,0.40827546296296297,0.6391782407407407,3456,1771.982,1684.018
rho,24,6,simulated_log10,0.5175572916666666,0.03277912045439865,0.5176504629629629,0.421875,0.6064814814814815,3456,1788.678,1667.322
rho,24,8,simulated_log10,0.5172630208333333,0.0328347821084069,0.5167824074074074,0.4308449074074074,0.6464120370370371,3456,1787.661,1668.339
rho,24,10,simulated_log10,0.5147199074074074,0.03132604245057773,0.5147569444444444,0.40827546296296297,0.6157407407407407,3456,1778.872,1677.128
rho,25,0.5,simulated_log10,0.5189677777777778,0.03005566680852109,0.5191666666666667,0.4311111111111111,0.6191666666666666,3600,1868.284,1731.716
rho,25,1,simulated_log10,0.5151911111111112,0.03163833944432604,0.5144444444444445,0.4236111111111111,0.6269444444444444,3600,1854.688,1745.312
rho,25,2,simulated_log10,0.5167130555555556,0.03237223305742685,0.5172222222222222,0.38861111111111113,0.6188888888888889,3600,1860.167,1739.833
rho,25,4,simulated_log10,0.5155622222222223,0.03136539597403193,0.5151388888888888,0.41944444444444445,0.6108333333333333,3600,1856.024,1743.976
rho,25,6,simulated_log10,0.5145472222222223,0.030310496836945,0.5141666666666667,0.4172222222222222,0.63,3600,1852.37,1747.63
rho,25,8,simulated_log10,0.5180038888888889,0.031081301911299333,0.5169444444444444,0.4083333333333333,0.6216666666666667,3600,1864.814,1735.186
rho,25,10,simulated_log10,0.5158419444444444,0.031674107492209176,0.5144444444444445,0.42777777777777776,0.6152777777777778,3600,1857.031,1742.969
rho,26,0.5,simulated_log10,0.5150184294871795,0.03208681758205155,0.5152243589743589,0.4131944444444444,0.6193910256410257,3744,1928.229,1815.771
rho,26,1,simulated_log10,0.5171084401709402,0.030142954893068216,0.5172275641025641,0.43135683760683763,0.6188568376068376,3744,1936.054,1807.946
rho,26,2,simulated_log10,0.5161260683760683,0.03039557057462127,0.5149572649572649,0.41239316239316237,0.6052350427350427,3744,1932.376,1811.624
rho,26,4,simulated_log10,0.5152120726495727,0.030963248551975516,0.5154914529914529,0.4113247863247863,0.6290064102564102,3744,1928.954,1815.046
rho,26,6,simulated_log10,0.5163560363247863,0.030677590184475505,0.5162927350427351,0.4172008547008547,0.6172542735042735,3744,1933.237,1810.763
rho,26,8,simulated_log10,0.5152962072649573,0.029340778131751778,0.5146901709401709,0.421474358974359,0.6014957264957265,3744,1929.269,1814.731
rho,26,10,simulated_log10,0.515761217948718,0.031223971584767245,0.5160256410256411,0.4113247863247863,0.6196581196581197,3744,1931.01,1812.99
rho,27,0.5,simulated_log10,0.5150277777777778,0.030386038129820294,0.5138888888888888,0.4331275720164609,0.6093106995884774,3888,2002.428,1885.572
rho,27,1,simulated_log10,0.516312757201646,0.030312992610069138,0.5174897119341564,0.40843621399176955,0.6306584362139918,3888,2007.424,1880.576
rho,27,2,simulated_log10,0.5170491255144033,0.030501452156947582,0.5167181069958847,0.43004115226337447,0.6314300411522634,3888,2010.287,1877.713
rho,27,4,simulated_log10,0.517281378600823,0.030414450042392047,0.5169753086419753,0.4256687242798354,0.6234567901234568,3888,2011.19,1876.81
rho,27,6,simulated_log10,0.5138130144032922,0.029935144922657905,0.512474279835391,0.41280864197530864,0.6175411522633745,3888,1997.705,1890.295
rho,27,8,simulated_log10,0.5157263374485597,0.029761033836661545,0.5150462962962963,0.4228395061728395,0.6252572016460906,3888,2005.144,1882.856
rho,27,10,simulated_log10,0.5149266975308642,0.030891222954475894,0.5133744855967078,0.4236111111111111,0.6234567901234568,3888,2002.035,1885.965
rho,28,0.5,simulated_log10,0.5168058035714286,0.03157173528682315,0.5166170634920635,0.4052579365079365,0.6160714285714286,4032,2083.761,1948.239
rho,28,1,simulated_log10,0.5173333333333333,0.028864907897397606,0.5163690476190477,0.4243551587301587,0.6029265873015873,4032,2085.888,1946.112
rho,28,2,simulated_log10,0.5142390873015873,0.029106804417171152,0.5151289682539683,0.43154761904761907,0.6026785714285714,4032,2073.412,1958.588
rho,28,4,simulated_log10,0.5159253472222223,0.02982843395973934,0.5163690476190477,0.4131944444444444,0.6178075396825397,4032,2080.211,1951.789
rho,28,6,simulated_log10,0.5158484623015873,0.029661182384084397,0.5151289682539683,0.423859126984127,0.6272321428571429,4032,2079.901,1952.099
rho,28,8,simulated_log10,0.5165820932539682,0.029212334820471805,0.5159970238095238,0.4303075396825397,0.6138392857142857,4032,2082.859,1949.141
rho,28,10,simulated_log10,0.5149409722222222,0.03088061593900699,0.5141369047619048,0.41220238095238093,0.6016865079365079,4032,2076.242,1955.758
rho,29,0.5,simulated_log10,0.5151906130268199,0.028945282854841558,0.5155651340996169,0.4279214559386973,0.6060823754789272,4176,2151.436,2024.564
rho,29,1,simulated_log10,0.5136810344827586,0.029088244199978654,0.5124521072796935,0.42432950191570884,0.6041666666666666,4176,2145.132,2030.868
rho,29,2,simulated_log10,0.5157313218390804,0.029494510246997816,0.5164032567049808,0.3946360153256705,0.6185344827586207,4176,2153.694,2022.306
rho,29,4,simulated_log10,0.5160016762452108,0.02911776093685657,0.5146072796934866,0.4384578544061303,0.6235632183908046,4176,2154.823,2021.177
rho,29,6,simulated_log10,0.5161896551724138,0.028861108917990055,0.5158045977011494,0.4190613026819923,0.6139846743295019,4176,2155.608,2020.392
rho,29,8,simulated_log10,0.5156659482758621,0.028157940945826843,0.5155651340996169,0.4317528735632184,0.6115900383141762,4176,2153.421,2022.579
rho,29,10,simulated_log10,0.5163268678160919,0.028915446561641096,0.5167624521072797,0.4272030651340996,0.6173371647509579,4176,2156.181,2019.819
rho,30,0.5,simulated_log10,0.5150636574074074,0.028656293566825097,0.5155092592592593,0.4287037037037037,0.6157407407407407,4320,2225.075,2094.925
rho,30,1,simulated_log10,0.5156467592592593,0.02807440804095708,0.515162037037037,0.4263888888888889,0.6275462962962963,4320,2227.594,2092.406
rho,30,2,simulated_log10,0.5160759259259259,0.029343537448071447,0.515625,0.42662037037037037,0.6039351851851852,4320,2229.448,2090.552
rho,30,4,simulated_log10,0.5157548611111111,0.02829158192817892,0.5153935185185186,0.42962962962962964,0.6256944444444444,4320,2228.061,2091.939
rho,30,6,simulated_log10,0.5162175925925926,0.02881775693671934,0.5150462962962963,0.4148148148148148,0.6030092592592593,4320,2230.06,2089.94
rho,30,8,simulated_log10,0.5145259259259259,0.02826378916853901,0.5149305555555556,0.4303240740740741,0.625462962962963,4320,2222.752,2097.248
rho,30,10,simulated_log10,0.5170648148148148,0.028721100839937775,0.5186342592592592,0.4305555555555556,0.6043981481481482,4320,2233.72,2086.28
rho,31,0.5,simulated_log10,0.5159722222222223,0.028249560406309326,0.5161290322580645,0.43839605734767023,0.6207437275985663,4464,2303.3,2160.7
rho,31,1,simulated_log10,0.5160884856630824,0.030092124558253722,0.5157930107526882,0.419578853046595,0.6144713261648745,4464,2303.819,2160.181
rho,31,2,simulated_log10,0.5158154121863799,0.027951964126689256,0.514336917562724,0.43324372759856633,0.6041666666666666,4464,2302.6,2161.4
rho,31,4,simulated_log10,0.5157784498207886,0.028410540245167797,0.5157930107526882,0.415994623655914,0.6202956989247311,4464,2302.435,2161.565
rho,31,6,simulated_log10,0.5152128136200717,0.028578979388603397,0.5150089605734767,0.4307795698924731,0.6117831541218638,4464,2299.91,2164.09
rho,31,8,simulated_log10,0.515067876344086,0.028966252384007487,0.5146729390681004,0.41487455197132617,0.6169354838709677,4464,2299.263,2164.737
rho,31,10,simulated_log10,0.5154545250896058,0.028627684442836324,0.5152329749103942,0.42473118279569894,0.617831541218638,4464,2300.989,2163.011
rho,32,0.5,simulated_log10,0.5147369791666667,0.02737322370180485,0.5158420138888888,0.4340277777777778,0.6022135416666666,4608,2371.908,2236.092
rho,32,1,simulated_log10,0.51543359375,0.02830741246383184,0.5154079861111112,0.4344618055555556,0.6169704861111112,4608,2375.118,2232.882
rho,32,2,simulated_log10,0.51640625,0.027873234488593027,0.515625,0.4359809027777778,0.58984375,4608,2379.6,2228.4
rho,32,4,simulated_log10,0.5166414930555555,0.027448271274599784,0.5160590277777777,0.4292534722222222,0.5998263888888888,4608,2380.684,2227.316
rho,32,6,simulated_log10,0.5158402777777777,0.02674003594956761,0.515625,0.43359375,0.5948350694444444,4608,2376.992,2231.008
rho,32,8,simulated_log10,0.5144268663194445,0.02657516286841479,0.5134548611111112,0.4268663194444444,0.6189236111111112,4608,2370.479,2237.521
rho,32,10,simulated_log10,0.5154559461805556,0.027711482343289406,0.5155164930555556,0.4346788194444444,0.6082899305555556,4608,2375.221,2232.779
rho,33,0.5,simulated_log10,0.5166430976430977,0.027229710693669633,0.5162037037037037,0.42445286195286197,0.6119528619528619,4752,2455.088,2296.912
rho,33,1,simulated_log10,0.5156826599326599,0.0288142221580544,0.5151515151515151,0.42003367003367004,0.5978535353535354,4752,2450.524,2301.476
rho,33,2,simulated_log10,0.5155252525252525,0.027437436071517166,0.5146254208754208,0.4187710437710438,0.6058501683501684,4752,2449.776,2302.224
rho,33,4,simulated_log10,0.5173754208754209,0.027683426905334173,0.5178872053872053,0.42845117845117847,0.6151094276094277,4752,2458.568,2293.432
rho,33,6,simulated_log10,0.5163741582491582,0.02682707409947544,0.5154671717171717,0.4457070707070707,0.5894360269360269,4752,2453.81,2298.19
rho,33,8,simulated_log10,0.5143442760942761,0.026778828659437894,0.5140993265993266,0.43013468013468015,0.5919612794612794,4752,2444.164,2307.836
rho,33,10,simulated_log10,0.5178337542087542,0.026898089673800932,0.5171506734006734,0.43792087542087543,0.6102693602693603,4752,2460.746,2291.254
rho,34,0.5,simulated_log10,0.5166672794117647,0.02649233834148381,0.516748366013072,0.43709150326797386,0.5921160130718954,4896,2529.603,2366.397
rho,34,1,simulated_log10,0.5151488970588235,0.02670900405121797,0.5161356209150327,0.42606209150326796,0.6021241830065359,4896,2522.169,2373.831
rho,34,2,simulated_log10,0.5161045751633987,0.027996504146643654,0.5143995098039216,0.43852124183006536,0.6141748366013072,4896,2526.848,2369.152
rho,34,4,simulated_log10,0.5161051879084967,0.027517427883237893,0.5163398692810458,0.4242238562091503,0.6088643790849673,4896,2526.851,2369.149
rho,34,6,simulated_log10,0.5164191176470588,0.027264096565268396,0.5168504901960784,0.4172794117647059,0.5990604575163399,4896,2528.388,2367.612
rho,34,8,simulated_log10,0.5177902369281046,0.02723370029865156,0.5179738562091504,0.43014705882352944,0.6019199346405228,4896,2535.101,2360.899
rho,34,10,simulated_log10,0.5149029820261438,0.027149670374351113,0.5146037581699345,0.4242238562091503,0.6200980392156863,4896,2520.965,2375.035
rho,35,0.5,simulated_log10,0.5170837301587301,0.026860136184762008,0.5172619047619048,0.42738095238095236,0.6071428571428571,5040,2606.102,2433.898
rho,35,1,simulated_log10,0.5161077380952381,0.026551730451690573,0.5163690476190477,0.42777777777777776,0.5936507936507937,5040,2601.183,2438.817
rho,35,2,simulated_log10,0.5163301587301588,0.026525942582933934,0.5174603174603175,0.43273809523809526,0.6212301587301587,5040,2602.304,2437.696
rho,35,4,simulated_log10,0.5158553571428571,0.02751661115418536,0.5162698412698413,0.4224206349206349,0.6069444444444444,5040,2599.911,2440.089
rho,35,6,simulated_log10,0.5144414682539683,0.02704320960846941,0.5128968253968254,0.42797619047619045,0.5982142857142857,5040,2592.785,2447.215
rho,35,8,simulated_log10,0.5159537698412698,0.026331707781130316,0.5158730158730159,0.44166666666666665,0.6170634920634921,5040,2600.407,2439.593
rho,35,10,simulated_log10,0.5160527777777778,0.027559026471735627,0.5162698412698413,0.4121031746031746,0.5982142857142857,5040,2600.906,2439.094
rho,36,0.5,simulated_log10,0.5160848765432099,0.026245410565069446,0.5163001543209876,0.43267746913580246,0.5906635802469136,5184,2675.384,2508.616
rho,36,1,simulated_log10,0.5152376543209877,0.026502545910946324,0.5153356481481481,0.39834104938271603,0.6059027777777778,5184,2670.992,2513.008
rho,36,2,simulated_log10,0.5157681327160494,0.02582986369066561,0.5150462962962963,0.44058641975308643,0.5968364197530864,5184,2673.742,2510.258
rho,36,4,simulated_log10,0.5163819444444444,0.026906260471576952,0.5154320987654321,0.43036265432098764,0.6143904320987654,5184,2676.924,2507.076
rho,36,6,simulated_log10,0.5168518518518519,0.025876454162652166,0.517650462962963,0.4427083333333333,0.6163194444444444,5184,2679.36,2504.64
rho,36,8,simulated_log10,0.5157409336419753,0.02625165388241668,0.5142746913580247,0.44425154320987653,0.607445987654321,5184,2673.601,2510.399
rho,36,10,simulated_log10,0.5158854166666667,0.026406574623369008,0.5135030864197531,0.43171296296296297,0.6128472222222222,5184,2674.35,2509.65
rho,37,0.5,simulated_log10,0.5155345345345346,0.02531379587791507,0.5163288288288288,0.4363738738738739,0.5945945945945946,5328,2746.768,2581.232
rho,37,1,simulated_log10,0.5155870870870871,0.025798025115322136,0.5155780780780781,0.44650900900900903,0.6026651651651652,5328,2747.048,2580.952
rho,37,2,simulated_log10,0.5163453453453454,0.0250747215515231,0.5167042042042042,0.43825075075075076,0.5899024024024024,5328,2751.088,2576.912
rho,37,4,simulated_log10,0.515131006006006,0.025162841220421853,0.5157657657657657,0.42098348348348347,0.6058558558558559,5328,2744.618,2583.382
rho,37,6,simulated_log10,0.5171141141141141,0.02587966916521989,0.5161411411411412,0.4322447447447447,0.6111111111111112,5328,2755.184,2572.816
rho,37,8,simulated_log10,0.5164358108108108,0.0262531245715297,0.5161411411411412,0.4420045045045045,0.6019144144144144,5328,2751.57,2576.43
rho,37,10,simulated_log10,0.5159202327327327,0.02674718033750585,0.5151088588588588,0.43487237237237236,0.5914039039039038,5328,2748.823,2579.177
rho,38,0.5,simulated_log10,0.5142004751461988,0.025847850814254406,0.5138888888888888,0.43859649122807015,0.5946637426900585,5472,2813.705,2658.295
rho,38,1,simulated_log10,0.5158991228070176,0.02632295077445702,0.5148026315789473,0.4239766081871345,0.5939327485380117,5472,2823,2649
rho,38,2,simulated_log10,0.516076937134503,0.024982938299647112,0.5154422514619883,0.44261695906432746,0.5922880116959064,5472,2823.973,2648.027
rho,38,4,simulated_log10,0.5164265350877193,0.02549523801141867,0.5167214912280702,0.43475877192982454,0.6061769005847953,5472,2825.886,2646.114
rho,38,6,simulated_log10,0.5177141812865497,0.026441161809920233,0.5166301169590644,0.4234283625730994,0.6091008771929824,5472,2832.932,2639.068
rho,38,8,simulated_log10,0.5166620979532164,0.02608751618838502,0.5172697368421053,0.4384137426900585,0.5935672514619883,5472,2827.175,2644.825
rho,38,10,simulated_log10,0.5148464912280701,0.0250438201111189,0.5148026315789473,0.4406067251461988,0.5891812865497076,5472,2817.24,2654.76
rho,39,0.5,simulated_log10,0.5154878917378918,0.025337745961502234,0.5146011396011396,0.43660968660968663,0.6016737891737892,5616,2894.98,2721.02
rho,39,1,simulated_log10,0.5186086182336183,0.024630691414906494,0.5183404558404558,0.4342948717948718,0.6029202279202279,5616,2912.506,2703.494
rho,39,2,simulated_log10,0.5167978988603988,0.024761716137118066,0.5163817663817664,0.43785612535612534,0.6054131054131054,5616,2902.337,2713.663
rho,39,4,simulated_log10,0.5151347934472934,0.023954062187265285,0.5149572649572649,0.4410612535612536,0.5877849002849003,5616,2892.997,2723.003
rho,39,6,simulated_log10,0.5150470085470086,0.02587340510381009,0.5148682336182335,0.4234330484330484,0.6159188034188035,5616,2892.504,2723.496
rho,39,8,simulated_log10,0.5155628561253561,0.02483617880241659,0.5157585470085471,0.42752849002849,0.6207264957264957,5616,2895.401,2720.599
rho,39,10,simulated_log10,0.5151716524216524,0.02499178518691611,0.5149572649572649,0.4440883190883191,0.6116452991452992,5616,2893.204,2722.796
rho,40,0.5,simulated_log10,0.5165965277777778,0.023978625324379714,0.5167534722222222,0.45121527777777776,0.5946180555555556,5760,2975.596,2784.404
rho,40,1,simulated_log10,0.5155777777777778,0.02433058632151411,0.5149305555555556,0.43246527777777777,0.59375,5760,2969.728,2790.272
rho,40,2,simulated_log10,0.515178125,0.02553987371958566,0.5149305555555556,0.4263888888888889,0.6059027777777778,5760,2967.426,2792.574
rho,40,4,simulated_log10,0.5173354166666667,0.024299741815061913,0.5165798611111112,0.44253472222222223,0.5944444444444444,5760,2979.852,2780.148
rho,40,6,simulated_log10,0.5165819444444445,0.02418887676728956,0.5170138888888889,0.4345486111111111,0.5923611111111111,5760,2975.512,2784.488
rho,40,8,simulated_log10,0.5155369791666666,0.025177471806686592,0.5154513888888889,0.42690972222222223,0.5951388888888889,5760,2969.493,2790.507
rho,40,10,simulated_log10,0.5155840277777778,0.024881753177498137,0.515625,0.4378472222222222,0.6072916666666667,5760,2969.764,2790.236
rho,41,0.5,simulated_log10,0.5163504403794038,0.024551083284099464,0.5163448509485095,0.4383468834688347,0.6045054200542005,5904,3048.533,2855.467
rho,41,1,simulated_log10,0.516532689701897,0.02438270624191071,0.5157520325203252,0.4305555555555556,0.6050135501355014,5904,3049.609,2854.391
rho,41,2,simulated_log10,0.5154652777777777,0.024328994212984942,0.5145663956639567,0.41615853658536583,0.5918021680216802,5904,3043.307,2860.693
rho,41,4,simulated_log10,0.5168843157181572,0.02492880495485178,0.5160907859078591,0.4500338753387534,0.6148373983739838,5904,3051.685,2852.315
rho,41,6,simulated_log10,0.5167635501355013,0.024081398750624004,0.5176151761517616,0.43360433604336046,0.600440379403794,5904,3050.972,2853.028
rho,41,8,simulated_log10,0.5154219173441734,0.023497651648504887,0.514989837398374,0.4495257452574526,0.5990853658536586,5904,3043.051,2860.949
rho,41,10,simulated_log10,0.5154998306233063,0.024542632547908432,0.5157520325203252,0.4381775067750677,0.5945121951219512,5904,3043.511,2860.489
rho,42,0.5,simulated_log10,0.5166076388888889,0.023721524388281734,0.5153769841269841,0.4408068783068783,0.5904431216931217,6048,3124.443,2923.557
rho,42,1,simulated_log10,0.5147263558201058,0.0249154835736038,0.5150462962962963,0.44560185185185186,0.5871362433862434,6048,3113.065,2934.935
rho,42,2,simulated_log10,0.5157953042328043,0.02378737955713086,0.5151289682539683,0.4487433862433862,0.5983796296296297,6048,3119.53,2928.47
rho,42,4,simulated_log10,0.5156173941798942,0.024862981450041524,0.5163690476190477,0.4439484126984127,0.5830026455026455,6048,3118.454,2929.546
rho,42,6,simulated_log10,0.5172061838624339,0.024333562322062064,0.5167824074074074,0.4064153439153439,0.5916005291005291,6048,3128.063,2919.937
rho,42,8,simulated_log10,0.5156592261904762,0.024477197608597862,0.5152116402116402,0.43468915343915343,0.5954034391534392,6048,3118.707,2929.293
rho,42,10,simulated_log10,0.5147810846560846,0.025132951960887474,0.5153769841269841,0.4074074074074074,0.603505291005291,6048,3113.396,2934.604
rho,43,0.5,simulated_log10,0.5160234173126615,0.024520329331003638,0.5154231266149871,0.4460594315245478,0.5986757105943152,6192,3195.217,2996.783
rho,43,1,simulated_log10,0.5160931847545219,0.024121723356428475,0.5155038759689923,0.4429909560723514,0.601905684754522,6192,3195.649,2996.351
rho,43,2,simulated_log10,0.515702196382429,0.023341338940739073,0.5148578811369509,0.4416989664082687,0.601421188630491,6192,3193.228,2998.772
rho,43,4,simulated_log10,0.5162277131782945,0.02430706036076463,0.5153423772609819,0.45171188630490955,0.6096576227390181,6192,3196.482,2995.518
rho,43,6,simulated_log10,0.5160074289405685,0.02401515454619292,0.5153423772609819,0.43992248062015504,0.5901162790697675,6192,3195.118,2996.882
rho,43,8,simulated_log10,0.5147146317829457,0.024108460178978473,0.5148578811369509,0.44363695090439276,0.588016795865633,6192,3187.113,3004.887
