driver,noise_scaling,n_subjects,evidence,n,prop
rho,6,28,Favours rho model,700,0.7
rho,6,28,No clear preference,234,0.234
rho,6,29,Favours mel model,50,0.05
rho,6,29,Favours phot model,1,0.001
rho,6,29,Favours rho model,711,0.711
rho,6,29,No clear preference,238,0.238
rho,6,30,Favours mel model,71,0.071
rho,6,30,Favours phot model,3,0.003
rho,6,30,Favours rho model,705,0.705
rho,6,30,No clear preference,221,0.221
rho,6,31,Favours mel model,55,0.055
rho,6,31,Favours phot model,0,0
rho,6,31,Favours rho model,706,0.706
rho,6,31,No clear preference,239,0.239
rho,6,32,Favours mel model,61,0.061
rho,6,32,Favours phot model,0,0
rho,6,32,Favours rho model,744,0.744
rho,6,32,No clear preference,195,0.195
rho,6,33,Favours mel model,57,0.057
rho,6,33,Favours phot model,0,0
rho,6,33,Favours rho model,701,0.701
rho,6,33,No clear preference,242,0.242
rho,6,34,Favours mel model,43,0.043
rho,6,34,Favours phot model,1,0.001
rho,6,34,Favours rho model,748,0.748
rho,6,34,No clear preference,208,0.208
rho,6,35,Favours mel model,52,0.052
rho,6,35,Favours phot model,0,0
rho,6,35,Favours rho model,753,0.753
rho,6,35,No clear preference,195,0.195
rho,6,36,Favours mel model,55,0.055
rho,6,36,Favours phot model,0,0
rho,6,36,Favours rho model,769,0.769
rho,6,36,No clear preference,176,0.176
rho,6,37,Favours mel model,69,0.069
rho,6,37,Favours phot model,0,0
rho,6,37,Favours rho model,756,0.756
rho,6,37,No clear preference,175,0.175
rho,6,38,Favours mel model,54,0.054
rho,6,38,Favours phot model,0,0
rho,6,38,Favours rho model,765,0.765
rho,6,38,No clear preference,181,0.181
rho,6,39,Favours mel model,52,0.052
rho,6,39,Favours phot model,1,0.001
rho,6,39,Favours rho model,769,0.769
rho,6,39,No clear preference,178,0.178
rho,6,40,Favours mel model,57,0.057
rho,6,40,Favours phot model,0,0
rho,6,40,Favours rho model,770,0.77
rho,6,40,No clear preference,173,0.173
rho,6,41,Favours mel model,48,0.048
rho,6,41,Favours phot model,0,0
rho,6,41,Favours rho model,775,0.775
rho,6,41,No clear preference,177,0.177
rho,6,42,Favours mel model,54,0.054
rho,6,42,Favours phot model,0,0
rho,6,42,Favours rho model,787,0.787
rho,6,42,No clear preference,159,0.159
rho,6,43,Favours mel model,55,0.055
rho,6,43,Favours phot model,0,0
rho,6,43,Favours rho model,811,0.811
rho,6,43,No clear preference,134,0.134
rho,6,44,Favours mel model,61,0.061
rho,6,44,Favours phot model,0,0
rho,6,44,Favours rho model,793,0.793
rho,6,44,No clear preference,146,0.146
rho,6,45,Favours mel model,39,0.039
rho,6,45,Favours phot model,0,0
rho,6,45,Favours rho model,830,0.83
rho,6,45,No clear preference,131,0.131
rho,6,46,Favours mel model,60,0.06
rho,6,46,Favours phot model,0,0
rho,6,46,Favours rho model,802,0.802
rho,6,46,No clear preference,138,0.138
rho,6,47,Favours mel model,46,0.046
rho,6,47,Favours phot model,0,0
rho,6,47,Favours rho model,821,0.821
rho,6,47,No clear preference,133,0.133
rho,6,48,Favours mel model,41,0.041
rho,6,48,Favours phot model,0,0
rho,6,48,Favours rho model,830,0.83
rho,6,48,No clear preference,129,0.129
rho,6,49,Favours mel model,45,0.045
rho,6,49,Favours phot model,0,0
rho,6,49,Favours rho model,830,0.83
rho,6,49,No clear preference,125,0.125
rho,6,50,Favours mel model,40,0.04
rho,6,50,Favours phot model,0,0
rho,6,50,Favours rho model,836,0.836
rho,6,50,No clear preference,124,0.124
rho,8,2,Favours mel model,15,0.01503006012024048
rho,8,2,Favours phot model,62,0.06212424849699399
rho,8,2,Favours rho model,7,0.0070140280561122245
rho,8,2,No clear preference,914,0.9158316633266533
rho,8,3,Favours mel model,23,0.023
rho,8,3,Favours phot model,60,0.06
rho,8,3,Favours rho model,11,0.011
rho,8,3,No clear preference,906,0.906
rho,8,4,Favours mel model,28,0.028
rho,8,4,Favours phot model,54,0.054
rho,8,4,Favours rho model,37,0.037
rho,8,4,No clear preference,881,0.881
rho,8,5,Favours mel model,23,0.023
rho,8,5,Favours phot model,50,0.05
rho,8,5,Favours rho model,39,0.039
rho,8,5,No clear preference,888,0.888
rho,8,6,Favours mel model,40,0.04
rho,8,6,Favours phot model,56,0.056
rho,8,6,Favours rho model,44,0.044
rho,8,6,No clear preference,860,0.86
rho,8,7,Favours mel model,57,0.057
rho,8,7,Favours phot model,46,0.046
rho,8,7,Favours rho model,80,0.08
rho,8,7,No clear preference,817,0.817
rho,8,8,Favours mel model,50,0.05
rho,8,8,Favours phot model,52,0.052
rho,8,8,Favours rho model,95,0.095
rho,8,8,No clear preference,803,0.803
rho,8,9,Favours mel model,54,0.054
rho,8,9,Favours phot model,46,0.046
rho,8,9,Favours rho model,109,0.109
rho,8,9,No clear preference,791,0.791
rho,8,10,Favours mel model,59,0.059
rho,8,10,Favours phot model,48,0.048
rho,8,10,Favours rho model,135,0.135
rho,8,10,No clear preference,758,0.758
rho,8,11,Favours mel model,57,0.057
rho,8,11,Favours phot model,40,0.04
rho,8,11,Favours rho model,134,0.134
rho,8,11,No clear preference,769,0.769
rho,8,12,Favours mel model,49,0.049
rho,8,12,Favours phot model,24,0.024
rho,8,12,Favours rho model,178,0.178
rho,8,12,No clear preference,749,0.749
rho,8,13,Favours mel model,66,0.066
rho,8,13,Favours phot model,26,0.026
rho,8,13,Favours rho model,191,0.191
rho,8,13,No clear preference,717,0.717
rho,8,14,Favours mel model,54,0.054
rho,8,14,Favours phot model,26,0.026
rho,8,14,Favours rho model,192,0.192
rho,8,14,No clear preference,728,0.728
rho,8,15,Favours mel model,67,0.067
rho,8,15,Favours phot model,34,0.034
rho,8,15,Favours rho model,229,0.229
rho,8,15,No clear preference,670,0.67
rho,8,16,Favours mel model,62,0.062
rho,8,16,Favours phot model,35,0.035
rho,8,16,Favours rho model,280,0.28
rho,8,16,No clear preference,623,0.623
rho,8,17,Favours mel model,77,0.07707707707707707
rho,8,17,Favours phot model,28,0.028028028028028028
rho,8,17,Favours rho model,284,0.28428428428428426
rho,8,17,No clear preference,610,0.6106106106106106
rho,8,18,Favours mel model,80,0.08
rho,8,18,Favours phot model,20,0.02
rho,8,18,Favours rho model,282,0.282
rho,8,18,No clear preference,618,0.618
rho,8,19,Favours mel model,63,0.063
rho,8,19,Favours phot model,17,0.017
rho,8,19,Favours rho model,326,0.326
rho,8,19,No clear preference,594,0.594
rho,8,20,Favours mel model,58,0.058
rho,8,20,Favours phot model,25,0.025
rho,8,20,Favours rho model,330,0.33
rho,8,20,No clear preference,587,0.587
rho,8,21,Favours mel model,62,0.062
rho,8,21,Favours phot model,17,0.017
rho,8,21,Favours rho model,364,0.364
rho,8,21,No clear preference,557,0.557
rho,8,22,Favours mel model,77,0.07707707707707707
rho,8,22,Favours phot model,15,0.015015015015015015
rho,8,22,Favours rho model,376,0.3763763763763764
rho,8,22,No clear preference,531,0.5315315315315315
rho,8,23,Favours mel model,69,0.069
rho,8,23,Favours phot model,15,0.015
rho,8,23,Favours rho model,388,0.388
rho,8,23,No clear preference,528,0.528
rho,8,24,Favours mel model,71,0.071
rho,8,24,Favours phot model,16,0.016
rho,8,24,Favours rho model,390,0.39
rho,8,24,No clear preference,523,0.523
rho,8,25,Favours mel model,68,0.068
rho,8,25,Favours phot model,11,0.011
rho,8,25,Favours rho model,428,0.428
rho,8,25,No clear preference,493,0.493
rho,8,26,Favours mel model,75,0.075
rho,8,26,Favours phot model,14,0.014
rho,8,26,Favours rho model,468,0.468
rho,8,26,No clear preference,443,0.443
rho,8,27,Favours mel model,66,0.066
rho,8,27,Favours phot model,8,0.008
rho,8,27,Favours rho model,453,0.453
rho,8,27,No clear preference,473,0.473
rho,8,28,Favours mel model,78,0.078
rho,8,28,Favours phot model,5,0.005
rho,8,28,Favours rho model,465,0.465
rho,8,28,No clear preference,452,0.452
rho,8,29,Favours mel model,82,0.082
rho,8,29,Favours phot model,5,0.005
rho,8,29,Favours rho model,476,0.476
rho,8,29,No clear preference,437,0.437
rho,8,30,Favours mel model,69,0.069
rho,8,30,Favours phot model,10,0.01
rho,8,30,Favours rho model,480,0.48
rho,8,30,No clear preference,441,0.441
rho,8,31,Favours mel model,77,0.077
rho,8,31,Favours phot model,5,0.005
rho,8,31,Favours rho model,482,0.482
rho,8,31,No clear preference,436,0.436
rho,8,32,Favours mel model,66,0.066
rho,8,32,Favours phot model,6,0.006
rho,8,32,Favours rho model,520,0.52
rho,8,32,No clear preference,408,0.408
rho,8,33,Favours mel model,68,0.06806806806806807
rho,8,33,Favours phot model,5,0.005005005005005005
rho,8,33,Favours rho model,540,0.5405405405405406
rho,8,33,No clear preference,386,0.3863863863863864
rho,8,34,Favours mel model,62,0.062
rho,8,34,Favours phot model,8,0.008
rho,8,34,Favours rho model,538,0.538
rho,8,34,No clear preference,392,0.392
rho,8,35,Favours mel model,71,0.071
rho,8,35,Favours phot model,7,0.007
rho,8,35,Favours rho model,522,0.522
rho,8,35,No clear preference,400,0.4
rho,8,36,Favours mel model,64,0.064
rho,8,36,Favours phot model,10,0.01
rho,8,36,Favours rho model,568,0.568
rho,8,36,No clear preference,358,0.358
rho,8,37,Favours mel model,67,0.067
rho,8,37,Favours phot model,5,0.005
rho,8,37,Favours rho model,574,0.574
rho,8,37,No clear preference,354,0.354
rho,8,38,Favours mel model,82,0.082
rho,8,38,Favours phot model,6,0.006
rho,8,38,Favours rho model,546,0.546
rho,8,38,No clear preference,366,0.366
rho,8,39,Favours mel model,65,0.065
rho,8,39,Favours phot model,3,0.003
rho,8,39,Favours rho model,600,0.6
rho,8,39,No clear preference,332,0.332
rho,8,40,Favours mel model,65,0.065
rho,8,40,Favours phot model,2,0.002
rho,8,40,Favours rho model,605,0.605
rho,8,40,No clear preference,328,0.328
rho,8,41,Favours mel model,68,0.068
rho,8,41,Favours phot model,3,0.003
rho,8,41,Favours rho model,599,0.599
rho,8,41,No clear preference,330,0.33
rho,8,42,Favours mel model,66,0.066
rho,8,42,Favours phot model,1,0.001
rho,8,42,Favours rho model,618,0.618
rho,8,42,No clear preference,315,0.315
rho,8,43,Favours mel model,74,0.074
rho,8,43,Favours phot model,2,0.002
rho,8,43,Favours rho model,602,0.602
rho,8,43,No clear preference,322,0.322
rho,8,44,Favours mel model,76,0.076
rho,8,44,Favours phot model,0,0
rho,8,44,Favours rho model,622,0.622
rho,8,44,No clear preference,302,0.302
rho,8,45,Favours mel model,65,0.065
rho,8,45,Favours phot model,2,0.002
rho,8,45,Favours rho model,631,0.631
rho,8,45,No clear preference,302,0.302
rho,8,46,Favours mel model,81,0.081
rho,8,46,Favours phot model,1,0.001
rho,8,46,Favours rho model,654,0.654
rho,8,46,No clear preference,264,0.264
rho,8,47,Favours mel model,68,0.068
rho,8,47,Favours phot model,0,0
rho,8,47,Favours rho model,632,0.632
rho,8,47,No clear preference,300,0.3
rho,8,48,Favours mel model,77,0.077
rho,8,48,Favours phot model,3,0.003
rho,8,48,Favours rho model,629,0.629
rho,8,48,No clear preference,291,0.291
rho,8,49,Favours mel model,79,0.079
rho,8,49,Favours phot model,0,0
rho,8,49,Favours rho model,642,0.642
rho,8,49,No clear preference,279,0.279
rho,8,50,Favours mel model,66,0.066
rho,8,50,Favours phot model,1,0.001
rho,8,50,Favours rho model,669,0.669
rho,8,50,No clear preference,264,0.264
rho,10,2,Favours mel model,13,0.013
rho,10,2,Favours phot model,54,0.054
rho,10,2,Favours rho model,4,0.004
rho,10,2,No clear preference,929,0.929
rho,10,3,Favours mel model,18,0.018
rho,10,3,Favours phot model,61,0.061
rho,10,3,Favours rho model,9,0.009
rho,10,3,No clear preference,912,0.912
rho,10,4,Favours mel model,22,0.022
rho,10,4,Favours phot model,61,0.061
rho,10,4,Favours rho model,13,0.013
rho,10,4,No clear preference,904,0.904
rho,10,5,Favours mel model,21,0.021
rho,10,5,Favours phot model,60,0.06
rho,10,5,Favours rho model,5,0.005
rho,10,5,No clear preference,914,0.914
rho,10,6,Favours mel model,22,0.022
rho,10,6,Favours phot model,55,0.055
rho,10,6,Favours rho model,17,0.017
rho,10,6,No clear preference,906,0.906
rho,10,7,Favours mel model,28,0.028
rho,10,7,Favours phot model,53,0.053
rho,10,7,Favours rho model,25,0.025
rho,10,7,No clear preference,894,0.894
rho,10,8,Favours mel model,30,0.03
rho,10,8,Favours phot model,57,0.057
rho,10,8,Favours rho model,39,0.039
rho,10,8,No clear preference,874,0.874
rho,10,9,Favours mel model,42,0.042
rho,10,9,Favours phot model,67,0.067
rho,10,9,Favours rho model,29,0.029
rho,10,9,No clear preference,862,0.862
rho,10,10,Favours mel model,33,0.03303303303303303
rho,10,10,Favours phot model,55,0.055055055055055056
rho,10,10,Favours rho model,40,0.04004004004004004
rho,10,10,No clear preference,871,0.8718718718718719
rho,10,11,Favours mel model,39,0.039
rho,10,11,Favours phot model,58,0.058
rho,10,11,Favours rho model,53,0.053
rho,10,11,No clear preference,850,0.85
rho,10,12,Favours mel model,43,0.043
rho,10,12,Favours phot model,42,0.042
rho,10,12,Favours rho model,52,0.052
rho,10,12,No clear preference,863,0.863
rho,10,13,Favours mel model,46,0.046
rho,10,13,Favours phot model,50,0.05
rho,10,13,Favours rho model,76,0.076
rho,10,13,No clear preference,828,0.828
rho,10,14,Favours mel model,47,0.047
rho,10,14,Favours phot model,42,0.042
rho,10,14,Favours rho model,82,0.082
rho,10,14,No clear preference,829,0.829
rho,10,15,Favours mel model,55,0.055
rho,10,15,Favours phot model,44,0.044
rho,10,15,Favours rho model,102,0.102
rho,10,15,No clear preference,799,0.799
rho,10,16,Favours mel model,48,0.048
rho,10,16,Favours phot model,38,0.038
rho,10,16,Favours rho model,109,0.109
rho,10,16,No clear preference,805,0.805
rho,10,17,Favours mel model,61,0.061
rho,10,17,Favours phot model,42,0.042
rho,10,17,Favours rho model,124,0.124
rho,10,17,No clear preference,773,0.773
rho,10,18,Favours mel model,42,0.042
rho,10,18,Favours phot model,38,0.038
rho,10,18,Favours rho model,141,0.141
rho,10,18,No clear preference,779,0.779
rho,10,19,Favours mel model,51,0.051
rho,10,19,Favours phot model,28,0.028
rho,10,19,Favours rho model,151,0.151
rho,10,19,No clear preference,770,0.77
rho,10,20,Favours mel model,55,0.055
rho,10,20,Favours phot model,37,0.037
rho,10,20,Favours rho model,162,0.162
rho,10,20,No clear preference,746,0.746
rho,10,21,Favours mel model,65,0.065
rho,10,21,Favours phot model,23,0.023
rho,10,21,Favours rho model,177,0.177
rho,10,21,No clear preference,735,0.735
rho,10,22,Favours mel model,67,0.067
rho,10,22,Favours phot model,27,0.027
rho,10,22,Favours rho model,181,0.181
rho,10,22,No clear preference,725,0.725
rho,10,23,Favours mel model,75,0.075
rho,10,23,Favours phot model,29,0.029
rho,10,23,Favours rho model,195,0.195
rho,10,23,No clear preference,701,0.701
rho,10,24,Favours mel model,83,0.083
rho,10,24,Favours phot model,28,0.028
rho,10,24,Favours rho model,217,0.217
rho,10,24,No clear preference,672,0.672
rho,10,25,Favours mel model,53,0.053
rho,10,25,Favours phot model,15,0.015
rho,10,25,Favours rho model,230,0.23
rho,10,25,No clear preference,702,0.702
rho,10,26,Favours mel model,72,0.072
rho,10,26,Favours phot model,26,0.026
rho,10,26,Favours rho model,235,0.235
rho,10,26,No clear preference,667,0.667
rho,10,27,Favours mel model,71,0.071
rho,10,27,Favours phot model,24,0.024
rho,10,27,Favours rho model,258,0.258
rho,10,27,No clear preference,647,0.647
rho,10,28,Favours mel model,71,0.071
rho,10,28,Favours phot model,17,0.017
rho,10,28,Favours rho model,264,0.264
rho,10,28,No clear preference,648,0.648
rho,10,29,Favours mel model,77,0.077
rho,10,29,Favours phot model,23,0.023
rho,10,29,Favours rho model,276,0.276
rho,10,29,No clear preference,624,0.624
rho,10,30,Favours mel model,66,0.066
rho,10,30,Favours phot model,20,0.02
rho,10,30,Favours rho model,293,0.293
rho,10,30,No clear preference,621,0.621
rho,10,31,Favours mel model,63,0.063
rho,10,31,Favours phot model,26,0.026
rho,10,31,Favours rho model,300,0.3
rho,10,31,No clear preference,611,0.611
rho,10,32,Favours mel model,64,0.064
rho,10,32,Favours phot model,19,0.019
rho,10,32,Favours rho model,291,0.291
rho,10,32,No clear preference,626,0.626
rho,10,33,Favours mel model,78,0.078
rho,10,33,Favours phot model,16,0.016
rho,10,33,Favours rho model,318,0.318
rho,10,33,No clear preference,588,0.588
rho,10,34,Favours mel model,80,0.08
rho,10,34,Favours phot model,14,0.014
rho,10,34,Favours rho model,321,0.321
rho,10,34,No clear preference,585,0.585
rho,10,35,Favours mel model,73,0.073
rho,10,35,Favours phot model,12,0.012
rho,10,35,Favours rho model,330,0.33
rho,10,35,No clear preference,585,0.585
rho,10,36,Favours mel model,84,0.084
rho,10,36,Favours phot model,14,0.014
rho,10,36,Favours rho model,351,0.351
rho,10,36,No clear preference,551,0.551
rho,10,37,Favours mel model,63,0.063
rho,10,37,Favours phot model,8,0.008
rho,10,37,Favours rho model,380,0.38
rho,10,37,No clear preference,549,0.549
rho,10,38,Favours mel model,77,0.077
rho,10,38,Favours phot model,9,0.009
rho,10,38,Favours rho model,381,0.381
rho,10,38,No clear preference,533,0.533
rho,10,39,Favours mel model,73,0.073
rho,10,39,Favours phot model,7,0.007
rho,10,39,Favours rho model,415,0.415
rho,10,39,No clear preference,505,0.505
rho,10,40,Favours mel model,65,0.065
rho,10,40,Favours phot model,10,0.01
rho,10,40,Favours rho model,370,0.37
rho,10,40,No clear preference,555,0.555
rho,10,41,Favours mel model,64,0.064
rho,10,41,Favours phot model,10,0.01
rho,10,41,Favours rho model,411,0.411
rho,10,41,No clear preference,515,0.515
rho,10,42,Favours mel model,71,0.071
rho,10,42,Favours phot model,11,0.011
rho,10,42,Favours rho model,426,0.426
rho,10,42,No clear preference,492,0.492
rho,10,43,Favours mel model,75,0.07507507507507508
rho,10,43,Favours phot model,7,0.007007007007007007
rho,10,43,Favours rho model,440,0.44044044044044045
rho,10,43,No clear preference,477,0.4774774774774775
rho,10,44,Favours mel model,75,0.075
rho,10,44,Favours phot model,12,0.012
rho,10,44,Favours rho model,408,0.408
rho,10,44,No clear preference,505,0.505
rho,10,45,Favours mel model,78,0.078
rho,10,45,Favours phot model,9,0.009
rho,10,45,Favours rho model,441,0.441
rho,10,45,No clear preference,472,0.472
rho,10,46,Favours mel model,74,0.074
rho,10,46,Favours phot model,9,0.009
rho,10,46,Favours rho model,468,0.468
rho,10,46,No clear preference,449,0.449
rho,10,47,Favours mel model,81,0.08108108108108109
rho,10,47,Favours phot model,6,0.006006006006006006
rho,10,47,Favours rho model,461,0.46146146146146144
rho,10,47,No clear preference,451,0.45145145145145144
rho,10,48,Favours mel model,92,0.092
rho,10,48,Favours phot model,5,0.005
rho,10,48,Favours rho model,448,0.448
rho,10,48,No clear preference,455,0.455
rho,10,49,Favours mel model,91,0.091
rho,10,49,Favours phot model,6,0.006
rho,10,49,Favours rho model,477,0.477
rho,10,49,No clear preference,426,0.426
rho,10,50,Favours mel model,72,0.072
rho,10,50,Favours phot model,11,0.011
rho,10,50,Favours rho model,468,0.468
rho,10,50,No clear preference,449,0.449
